Lys=calc,Referanse=calc,HastighetMotorD=meas,Filtrert_Avvik=calc,Filtrert_Avvik_Derivert=calc,MAElist=calc,Avvik=calc,TvD=calc,IAElist=calc,abs_Avvik=calc,VinkelPosMotorA=meas,HastighetMotorA=meas,TvA=calc,PowerA=calc,Avstand=meas,VinkelPosMotorD=meas,Power=calc,Ts=calc,PowerD=calc,Integrert_Avvik=calc,Tid=meas
No specified init-data
,353,689,-24.70420934446064,-174.9979676819145,-9.360759493670885,-71,,-20.6523642539978,71,212,677,,362.1252400493919,424,227,-362.1252400493919,0.01079797744750977,362.1252400493919,-9.627272367477417,1.662831783294678
,353,697,-25.65012515757143,-173.1493869812044,-9.748427672955975,-72,,-21.43903684616089,72,220,679,,363.1645326406511,425,236,-363.1645326406511,0.0109260082244873,363.1645326406511,-10.01514565944672,1.673757791519165
,353,701,-26.57712265442,-162.9722019919082,-10.1375,-72,,-22.25811910629273,72,228,684,,353.3968887814209,425,244,-353.3968887814209,0.01137614250183105,353.3968887814209,-10.42468678951263,1.685133934020996
,353,701,-27.5255802013316,-199.1100519453199,-10.52173913043478,-74,,-22.96311473846436,74,234,680,,394.877709582916,427,251,-394.877709582916,0.009526968002319336,394.877709582916,-10.76765763759613,1.694660902023315
,353,697,-28.45506859730497,-136.5279949985882,-10.91358024691358,-74,,-23.97070503234863,74,244,677,,332.7994477831264,427,260,-332.7994477831264,0.01361608505249023,332.7994477831264,-11.27145278453827,1.708276987075806
,353,698,-29.40596722535886,-218.9540731377663,-11.30061349693251,-76,,-24.63082790374756,76,249,683,,420.5469015307488,429,266,-420.5469015307488,0.008685827255249023,420.5469015307488,-11.59282839298248,1.716962814331055
,353,701,-30.33784788085169,-130.6063442385901,-11.69512195121951,-76,,-25.71535301208496,76,259,677,,332.7414351857413,429,275,-332.7414351857413,0.01427006721496582,332.7414351857413,-12.13509094715119,1.731232881546021
,353,704,-31.25109092323465,-193.6902784000326,-12.08484848484848,-76,,-26.43202781677246,76,266,678,,396.1837067495275,429,283,-396.1837067495275,0.009429931640625,396.1837067495275,-12.49342834949493,1.740662813186646
,353,704,-32.14606910476997,-145.0047539054093,-12.46987951807229,-76,,-27.3701810836792,76,274,680,,347.9672588883576,429,290,-347.9672588883576,0.0123441219329834,347.9672588883576,-12.9625049829483,1.753006935119629
,353,702,-33.14314772267457,-257.0485162661256,-12.8502994011976,-82,,-28.00632905960083,82,279,683,,475.3058215305986,435,296,-475.3058215305986,0.007757902145385742,475.3058215305986,-13.25730526447296,1.760764837265015
,353,696,-34.12028476822107,-216.0810786462747,-13.26190476190476,-82,,-28.7479510307312,82,285,686,,434.7091948963128,435,303,-434.7091948963128,0.009044170379638672,434.7091948963128,-13.62811625003815,1.769809007644653
,353,699,-35.11787907285665,-133.6275858622026,-13.66863905325444,-84,,-30.00215196609497,84,296,684,,357.8678716164063,437,314,-357.8678716164063,0.01493096351623535,357.8678716164063,-14.2402857542038,1.784739971160889
,353,702,-36.09552149139951,-108.7486111589251,-14.08235294117647,-84,,-31.51246023178101,84,308,688,,333.7440510459719,437,325,-333.7440510459719,0.01797986030578613,333.7440510459719,-14.99543988704682,1.802719831466675
,353,699,-37.09361106157152,-80.40354696982147,-14.49122807017544,-86,,-33.64758253097534,86,325,689,,311.4417210029865,439,343,-311.4417210029865,0.02482700347900391,311.4417210029865,-16.03817403316498,1.827546834945679
,353,693,-38.07173884034008,-161.6997518869643,-14.90697674418605,-86,,-34.68801689147949,86,333,687,,393.2581431003813,439,351,-393.2581431003813,0.01209807395935059,393.2581431003813,-16.55839121341705,1.839644908905029
,353,697,-39.11030406353328,-153.2609119500436,-15.31791907514451,-90,,-35.90777826309204,90,342,681,,395.4020780410088,443,360,-395.4020780410088,0.01355290412902832,395.4020780410088,-17.14116609096527,1.853197813034058
,353,704,-40.12809798226261,-198.5136647911884,-15.74712643678161,-90,,-36.83065128326416,90,349,686,,441.1162673922398,443,368,-441.1162673922398,0.0102541446685791,441.1162673922398,-17.60260260105133,1.863451957702637
,353,703,-41.04553602261736,-133.1953631849108,-16.17142857142857,-86,,-38.01537227630615,86,358,687,,366.4178779334841,439,378,-366.4178779334841,0.01377582550048828,366.4178779334841,-18.2225147485733,1.877227783203125
,353,703,-41.94462530216501,-169.4627134122967,-16.56818181818182,-86,,-38.92792320251465,86,366,687,,403.1415036239743,439,385,-403.1415036239743,0.01061105728149414,403.1415036239743,-18.67879021167755,1.887838840484619
,353,700,-42.90573279612171,-149.0654515524367,-16.96045197740113,-90,,-40.08848285675049,90,375,689,,393.2987313766937,443,394,-393.2987313766937,0.01289510726928711,393.2987313766937,-19.2332798242569,1.900733947753906
,353,702,-43.84761814019927,-188.6245925422983,-17.37078651685393,-90,,-40.98730182647706,90,382,693,,433.3072818514185,443,402,-433.3072818514185,0.00998687744140625,433.3072818514185,-19.68268930912018,1.910720825195313
